gid,entidad,objeto,fna,geom,gna,nam,fun,ppo,sag,fdc
"1527","0",Mina,,POINT(-57.159869909 -35.3904216839999),"-1",,-1,-1,IGN,
"1528","0",Mina,,POINT(-57.163047289 -35.3771944659999),"-1",,-1,-1,IGN,
"1641","0",Mina,Karina I,POINT(-70.611694051 -36.7946120939999),"-2","-2",-1,284,IGN,
"1642","0",Mina,La Lacorrita,POINT(-70.5562515829999 -37.3306373839999),"-2","-2",-1,26,IGN,
"1643","0",Mina,Tío Melchor,POINT(-70.403605617 -37.331165574),"-2","-2",-1,284,IGN,ESRI-World_Imagery 2010
"1644","0",Mina,La Salvada,POINT(-69.9804617029999 -37.3264106839999),"-2","-2",4,0,IGN,Esri-world_imagery-2010
"1645","0",Mina,La Laguna,POINT(-69.982231341 -37.3121825069999),"-2","-2",4,0,IGN,Esri-world_imagery-2010
"1646","0",Mina,Hijozga,POINT(-69.694649344 -37.327817575),"-2","-2",4,95,IGN,Esri-world_imagery-2010
"1647","0",Mina,Gabriela,POINT(-69.83847947 -37.2342495029999),"-2","-2",4,0,IGN,Esri-world_imagery-2010
"1648","0",Mina,La Yesera II,POINT(-69.847141984 -37.2241111449999),"-2","-2",4,0,IGN,Esri-world_imagery-2010
"1649","0",Mina,La Paisana,POINT(-69.8686829499999 -37.20993119),"-2","-2",4,0,IGN,Esri-world_imagery-2010
"1650","0",Mina,Luis Primero,POINT(-69.8565475949999 -37.210096622),"-2","-2",4,0,IGN,Esri-world_imagery-2010
"1651","0",Mina,La Yesera I,POINT(-69.857373647 -37.215496558),"-2","-2",4,0,IGN,Esri-world_imagery-2010
"1652","0",Mina,La Fuente II,POINT(-69.654345512 -37.202381341),"-2","-2",4,0,IGN,Esri-world_imagery-2010
"1653","0",Mina,Giselle,POINT(-69.50851858 -37.2174937949999),"-2","-2",4,0,IGN,Esri-world_imagery-2010
"1658","0",Mina,Juan,POINT(-68.434558495 -37.926564785),"-2","-2",-1,0,IGN,
"1659","0",Mina,Integración,POINT(-68.450474559 -37.940340502),"-2","-2",-1,0,IGN,
"1660","0",Mina,Ruben,POINT(-68.456480359 -37.942910851),"-2","-2",-1,0,IGN,
"1661","0",Mina,El Angelito,POINT(-68.4610893029999 -37.931047285),"-2","-2",-1,0,IGN,
"1662","0",Mina,Don Benjamín,POINT(-68.4696192179999 -37.9444599079999),"-2","-2",-1,0,IGN,
"1663","0",Mina,Uranio,POINT(-68.499284002 -37.9566704599999),"-2","-2",-1,0,IGN,
"1664","0",Mina,Magdalena María,POINT(-68.4733830919999 -37.9688232629999),"-2","-2",-1,0,IGN,
"1665","0",Mina,Opalo,POINT(-68.479325263 -37.974840963),"-2","-2",-1,0,IGN,ESRI-World_Imagery 2013
"1666","0",Mina,Lorena,POINT(-68.492446405 -38.0600470479999),"-2","-2",6,17,IGN,ESRI-World_Imagery 2013
"1667","0",Mina,Arturo I,POINT(-68.468960688 -38.06043935),"-2","-2",6,17,IGN,ESRI-World_Imagery 2013
"1668","0",Mina,Unción,POINT(-68.4496798389999 -38.079392131),"-2","-2",6,17,IGN,ESRI-World_Imagery 2013
"1669","0",Mina,Barreal,POINT(-68.470479225 -38.093752535),"-2","-2",6,17,IGN,ESRI-World_Imagery 2013
"1670","0",Mina,La Cuenca Del Añelo,POINT(-68.461919601 -38.101417215),"-2","-2",6,17,IGN,ESRI-World_Imagery 2013
"1671","0",Mina,La Milagrosa,POINT(-68.454773743 -38.102038976),"-2","-2",6,17,IGN,ESRI-World_Imagery 2013
"1672","0",Mina,Oro,POINT(-68.487997626 -38.104538334),"-2","-2",6,17,IGN,ESRI-World_Imagery 2013
"1673","0",Mina,Circón,POINT(-68.499655146 -38.103195753),"-2","-2",6,17,IGN,ESRI-World_Imagery 2013
"1674","0",Mina,Osni,POINT(-68.4981957639999 -38.109444028),"-2","-2",6,17,IGN,ESRI-World_Imagery 2013
"1675","0",Mina,La Atravesada,POINT(-68.9121781919999 -38.7724064069999),"-2","-2",-1,26,IGN,
"1676","0",Mina,San Lorenzo,POINT(-68.988758084 -38.849078221),"-2","-2",-1,26,IGN,
"1677","0",Mina,La Fuente I,POINT(-69.6560384599999 -37.151312822),"-2","-2",4,0,IGN,Esri-world_imagery-2010
"1678","0",Mina,Ramiro Primero,POINT(-69.861640864 -37.22140144),"-2","-2",4,0,IGN,Esri-world_imagery-2010
"1679","0",Mina,,POINT(-69.8733182839999 -37.218849443),"-2","-2",4,0,IGN,Esri-world_imagery-2010
"1680","0",Mina,Pepa,POINT(-70.63979039 -37.186031204),"-2","-2",-1,284,IGN,
"1689","0",Mina,Mina LOMA DE LA YEGUA 3,POINT(-68.832113608 -38.01937362),"-2",LOMA DE LA YEGUA,-1,17,IGN,ESRI-World_Imagery 2013
"1690","0",Mina,Auca Mahuida,POINT(-68.4654890909999 -37.907241223),"-2","-2",-1,0,IGN,
"1691","0",Mina,Soli,POINT(-68.458555815 -38.08714005),"-2","-2",6,17,IGN,ESRI-World_Imagery 2013
"1692","0",Mina,Alfil,POINT(-68.45284868 -38.0893595809999),"-2","-2",6,17,IGN,ESRI-World_Imagery 2013
"1693","0",Mina,La Cuprosa,POINT(-68.930928805 -38.83029111),"-2","-2",-1,26,IGN,
"1694","0",Mina,La Barrosa,POINT(-68.93820483 -38.8306541749999),"-2","-2",-1,26,IGN,
"1695","0",Mina,La Nuestra,POINT(-68.931229249 -38.834498829),"-2","-2",-1,26,IGN,
"1696","0",Mina,La Yaraví,POINT(-68.990799333 -38.8565061149999),"-2","-2",-1,26,IGN,
"1697","0",Mina,La Coral,POINT(-68.982659597 -38.857605152),"-2","-2",-1,26,IGN,
"1698","0",Mina,El Trono,POINT(-68.984913273 -38.8542913539999),"-2","-2",-1,26,IGN,
"1699","0",Mina,La Salvación,POINT(-68.935484322 -38.916432815),"-2","-2",-1,17,IGN,
"1700","0",Mina,La Salvación  I,POINT(-68.9309509459999 -38.9119704779999),"-2","-2",-1,17,IGN,
"1701","0",Mina,La Salvación IV,POINT(-68.937205181 -38.920141982),"-2","-2",-1,17,IGN,
"1702","0",Mina,La Salvación V,POINT(-68.926948658 -38.92051535),"-2","-2",-1,17,IGN,
"1703","0",Mina,La Salvación VI,POINT(-68.929392819 -38.922427694),"-2","-2",-1,17,IGN,
"1704","0",Mina,La Salvación VIII,POINT(-68.934281536 -38.926252227),"-2","-2",-1,17,IGN,
"1705","0",Mina,La Salvación IX,POINT(-68.924492476 -38.930067981),"-2","-2",-1,17,IGN,
"1706","0",Mina,La Salvación X,POINT(-68.9269368989999 -38.931980374),"-2","-2",-1,17,IGN,
"1707","0",Mina,La Salvación XVII,POINT(-68.916328887 -38.937705759),"-2","-2",-1,17,IGN,
"1708","0",Mina,La Salvación VII,POINT(-68.931837112 -38.9243399859999),"-2","-2",-1,17,IGN,
"1709","0",Mina,La Salvación III,POINT(-68.943168583 -38.9171227579999),"-2","-2",-1,17,IGN,
"1710","0",Mina,Neva,POINT(-68.963527008 -38.9001783109999),"-2","-2",-1,83,IGN,
"1711","0",Mina,Alexandra,POINT(-68.447858697 -38.893192514),"-2","-2",-1,17,IGN,
"1712","0",Mina,Eleonora,POINT(-68.457071603 -38.894271615),"-2","-2",-1,17,IGN,
"1714","0",Mina,Mercosur I,POINT(-68.4335126249999 -37.933291986),"-2","-2",-1,0,IGN,
"1715","0",Mina,2142/96,POINT(-68.43239857 -37.920269876),"-2","-2",-1,0,IGN,
"1716","0",Mina,Yarabi Norte,POINT(-68.982835586 -38.8481621299999),"-2","-2",-1,0,IGN,
"1718","0",Mina,Mina NATALIA,POINT(-68.510360861 -38.01085225),Mina,NATALIA,-1,0,IGN,ESRI-World_Imagery 2013
"1732","0",Mina,Beatriz,POINT(-68.463801108 -54.85150268),,Beatriz,-1,-1,IGN,
"1733","0",Mina,,POINT(-68.3006163329999 -54.836272096),,,-1,-1,IGN,
"1734","0",Mina,,POINT(-68.3177819489999 -54.839857744),,,-1,-1,IGN,
"1735","0",Mina,,POINT(-68.28005103 -54.8407398369999),,,-1,-1,IGN,
"1736","0",Mina,,POINT(-68.2736041699999 -54.836663471),,,-1,-1,IGN,
"1737","0",Mina,,POINT(-68.2693210469999 -54.836406202),,,-1,-1,IGN,
"1738","0",Mina,,POINT(-68.2798018509999 -54.836425404),,,-1,-1,IGN,
"1739","0",Mina,,POINT(-68.274645935 -54.838695921),,,-1,-1,IGN,
"1740","0",Mina,,POINT(-67.4814040749999 -54.852654699),,,-1,-1,IGN,
"1741","0",Mina,,POINT(-67.488793818 -54.851145548),,,-1,-1,IGN,
"1742","0",Mina,,POINT(-67.4173061939999 -54.87135122),,,-1,-1,IGN,
"1743","0",Mina,,POINT(-67.255193581 -54.583373916),,,-1,-1,IGN,
"1744","0",Mina,,POINT(-67.325134694 -54.5825433689999),,,-1,-1,IGN,
"1745","0",Mina,,POINT(-67.2486882919999 -54.580800197),,,-1,-1,IGN,
"1749","0",Mina,"-2",POINT(-70.250457838 -37.327202472),"-2","-2",-1,-1,IGN,ESRI-World_Imagery 2010
"1750","0",Mina,Cantera Ross Mix,POINT(-65.250839632 -24.36506643),Cantera,Ross Mix,6,-1,IGN,IGN01
"1752","0",Mina,Mina Eureka (Cobre - Oro),POINT(-66.1937570229999 -21.951744409),Mina,Eureka,6,-1,IGN,IGN01/2366-I 1990
"1753","0",Mina,"-1",POINT(-66.0451527709999 -21.980301772),"-1","-1",6,-1,IGN,IGN01
"1754","0",Mina,"-1",POINT(-66.0505141099999 -21.988909092),"-1","-1",6,-1,IGN,IGN01
"1755","0",Mina,"-1",POINT(-66.050550582 -21.985553696),"-1","-1",6,-1,IGN,IGN01
"1756","0",Mina,"-1",POINT(-66.046028092 -21.977602867),"-1","-1",6,-1,IGN,IGN01
"1757","0",Mina,"-1",POINT(-64.44688825 -23.9217539589999),"-1","-1",6,-1,IGN,Esri World Imagery 2010
"1758","0",Mina,"-1",POINT(-64.4659203799999 -23.884305409),"-1","-1",6,-1,IGN,Esri World Imagery 2010
"1759","0",Mina,Yacimiento Aquiliri CNEA,POINT(-66.999107361 -23.292963028),Yacimiento,Aquiliri CNEA,6,-1,IGN,Esri-World_Imagery 2010/IGN04/IGN 2366-III 90
"1760","0",Mina,Mina Turi Lari (Borato),POINT(-66.630940086 -23.133015358),Mina,Turi Lari,6,-1,IGN,Esri-World_Imagery 2010/IGN04/SEGEMAR
"1761","0",Mina,Mina Lina Lari (Borato),POINT(-66.975794219 -23.091840893),Mina,Lina Lari,6,-1,IGN,Esri-World_Imagery 2010/IGN04/SEGEMAR
"1762","0",Mina,Boratera Norma Isabel,POINT(-66.922349621 -23.1211877979999),Boratera,Norma Isabel,6,-1,IGN,Esri-World_Imagery 2010/IGN01
"1763","0",Mina,"-1",POINT(-65.6468828599999 -23.2199540729999),"-1","-1",6,-1,IGN,IGN01/IGN04
"1764","0",Mina,"-1",POINT(-65.651895915 -23.145519868),"-1","-1",6,-1,IGN,IGN01/IGN04
"1765","0",Mina,"-1",POINT(-65.7160438299999 -23.1966749609999),"-1","-1",6,-1,IGN,IGN01/IGN04
"1766","0",Mina,Cantera Silón (Borato),POINT(-66.957512353 -23.3993751529999),Cantera,Silón,6,-1,IGN,IGN01/IGN04
"1767","0",Mina,Mina Exar,POINT(-66.726953527 -23.658570315),Mina,Exar,6,-1,IGN,IGN01/IGN04
"1768","0",Mina,Mina Analía,POINT(-66.724345749 -23.592432102),Mina,Analía,6,-1,IGN,IGN01
"1769","0",Mina,Mina Huayra Huasi,POINT(-66.672005117 -23.4972288509999),Mina,Huayra Huasi,6,-1,IGN,IGN01
"1770","0",Mina,Mina Los Boros,POINT(-66.623895741 -23.4621940549999),Mina,Los Boros,6,-1,IGN,IGN01
"1771","0",Mina,Boratera,POINT(-66.747908622 -23.462356433),Boratera,"-1",6,-1,IGN,IGN01
"1772","0",Mina,Mina Sales de Jujuy (Litio),POINT(-66.764911723 -23.5488528449999),Mina,Sales de Jujuy,6,-1,IGN,IGN01
"1773","0",Mina,Mina Angelina (Borato),POINT(-66.654340992 -23.481472496),Mina,Angelina,6,-1,IGN,DIPEC/IGN04
"1774","0",Mina,Mina 9 de Julio,POINT(-66.0483726209999 -23.389506732),Mina,9 de Julio,6,-1,IGN,IGN01
"1775","0",Mina,Mina Guayatayoc III (Sal),POINT(-65.873222406 -23.586885965),Mina,Guayatayoc III,6,-1,IGN,IGN01/IGN04
"1776","0",Mina,(Bórax),POINT(-65.825304477 -23.379788306),"-1","-1",6,-1,IGN,IGN01/IGN04
"1777","0",Mina,(Bórax),POINT(-65.9357174 -23.660103251),"-1","-1",6,-1,IGN,IGN01/IGN04
"1778","0",Mina,(Bórax),POINT(-65.887010786 -23.627081308),"-1","-1",6,-1,IGN,IGN01/IGN04
"1779","0",Mina,(Arena),POINT(-65.999502679 -23.516056105),"-1","-1",6,-1,IGN,IGN01/IGN04
"1780","0",Mina,(Oro),POINT(-65.2938652409999 -23.360216861),"-1","-1",6,284,IGN,IGN01/IGN04
"1781","0",Mina,Yacimiento Porvenir (Borato),POINT(-66.77922341 -23.841094969),Yacimiento,Porvenir,6,-1,IGN,IGN01/IGN04
"1782","0",Mina,(Bórax),POINT(-66.795689307 -23.9366027259999),"-1","-1",6,-1,IGN,IGN01/IGN04
"1783","0",Mina,Mina Salinita,POINT(-66.068922571 -23.799724253),Mina,Salinita,6,-1,IGN,IGN01
"1784","0",Mina,(Bórax),POINT(-66.0397271589999 -23.7807616979999),"-1","-1",6,-1,IGN,IGN01
"1785","0",Mina,Mina Santiago José (Borato),POINT(-66.668880467 -24.180328178),Mina,Santiago José,6,-1,IGN,IGN01
"1786","0",Mina,Bórax Argentina (Borato),POINT(-66.7181440209999 -24.1373249609999),"-1",Bórax Argentina,6,-1,IGN,IGN01
"1787","0",Mina,Mina Francisco,POINT(-66.843962397 -24.1684094579999),Mina,Francisco,6,-1,IGN,IGN01
"1788","0",Mina,"-1",POINT(-66.819027523 -24.289658017),"-1","-1",6,-1,IGN,IGN01
"1789","0",Mina,Mina La Bety (Azufre),POINT(-66.458269526 -24.1092898759999),Mina,La Bety,6,-1,IGN,Esri WorldImagery2010/IGN01/IGN 2566-I 1988
"1790","0",Mina,Mina Tuzgle,POINT(-66.489988502 -24.0536843969999),Mina,Tuzgle,6,-1,IGN,Esri WorldImagery2010/IGN01
"1791","0",Mina,"-1",POINT(-66.342696597 -24.152921288),"-1","-1",6,-1,IGN,IGN01
"1792","0",Mina,Mina Paula,POINT(-66.330431974 -24.153603849),Mina,Paula,6,-1,IGN,Esri WorldImagery2010/IGN01
"1793","0",Mina,Cantera Sol I (Perlita),POINT(-66.330981233 -24.136639879),Cantera,Sol I,6,-1,IGN,Esri WorldImagery2010/IGN01
"1794","0",Mina,,POINT(-66.2731891829999 -24.2832381159999),,,6,-1,IGN,IGN01
"1795","0",Mina,"-1",POINT(-66.3090620149999 -24.193997839),"-1","-1",6,-1,IGN,IGN01
"1796","0",Mina,Minera Oro Blanco,POINT(-66.3097652719999 -24.20582876),Minera,Oro Blanco,6,-1,IGN,IGN01
"1797","0",Mina,"-1",POINT(-65.760798641 -24.020516297),"-1","-1",6,-1,IGN,Esri World_Imagery_2010
"1798","0",Mina,"-1",POINT(-64.811801123 -24.08044638),"-1","-1",6,-1,IGN,Esri World Imagery 2010
"1799","0",Mina,"-1",POINT(-64.800180149 -24.089193638),"-1","-1",6,-1,IGN,Esri World Imagery 2010
"1800","0",Mina,"-1",POINT(-64.930569659 -24.277751349),"-1","-1",6,-1,IGN,Esri World Imagery 2010
"1801","0",Mina,Mina Sol De Mayo (Plomo),POINT(-65.604791029 -22.3021499299999),Mina,Sol De Mayo,6,-1,IGN,Esri-World_Imagery 2010/IGN04/IGN 2366-II 90
"1802","0",Mina,Mina Pumahuasi (Plomo - Zinc),POINT(-65.604043562 -22.286619741),Mina,Pumahuasi,6,-1,IGN,Esri-World_Imagery 2010/IGN04/IGN 2366-II 90
"1803","0",Mina,"-1",POINT(-65.729646713 -22.1131563549999),"-1","-1",6,-1,IGN,Esri-World_Imagery 2010
"1804","0",Mina,"-1",POINT(-65.576230174 -22.1006019869999),"-1","-1",6,-1,IGN,Esri-World_Imagery 2010
"1805","0",Mina,"-1",POINT(-65.6163743719999 -22.294503515),"-1","-1",6,-1,IGN,Esri-World_Imagery 2010
"1806","0",Mina,"-1",POINT(-65.6049618819999 -22.290952169),"-1","-1",6,-1,IGN,Esri-World_Imagery 2010
"1807","0",Mina,"-1",POINT(-65.6038197409999 -22.2991375149999),"-1","-1",6,-1,IGN,Esri-World_Imagery 2010
"1808","0",Mina,"-1",POINT(-65.675994825 -22.1315622939999),"-1","-1",6,-1,IGN,Esri-World_Imagery 2010
"1809","0",Mina,"-1",POINT(-65.816263856 -22.100287669),"-1","-1",6,-1,IGN,Esri-World_Imagery 2010
"1810","0",Mina,"-1",POINT(-66.346537557 -22.430245627),"-1","-1",6,-1,IGN,Esri-World_Imagery
"1811","0",Mina,"-1",POINT(-66.1722682659999 -22.438981156),"-1","-1",6,-1,IGN,IGN01
"1812","0",Mina,Mina Bélgica (Plomo),POINT(-65.6120409759999 -22.3715208359999),Mina,Bélgica,6,-1,IGN,Esri-World_Imagery 2010/IGN01/IGN04/IGN 2366-10-2
"1813","0",Mina,Mina La Pulpera (Plomo),POINT(-65.600515108 -22.3663757759999),Mina,La Pulpera,6,-1,IGN,IGN01/IGN04/IGN 236-10-2
"1814","0",Mina,Mina Luisito (Plomo),POINT(-65.604785815 -22.375496271),Mina,Luisito,6,-1,IGN,IGN01/IGN04/IGN 236-10-2
"1815","0",Mina,Mina Perla (Plomo),POINT(-65.5921908459999 -22.396343116),Mina,Perla,6,-1,IGN,IGN01/IGN04/IGN 236-10-2
"1816","0",Mina,Mina Pirquitas (Estaño - Plata - Zinc),POINT(-66.4823894319999 -22.694280002),Mina,Pirquitas,6,-1,IGN,Esri-Word_Imagery_2010/IGN04/SEGEMAR/DIPEC
"1817","0",Mina,Mina Loma Blanca (Bórax),POINT(-66.448633624 -23.05334863),Mina,Loma Blanca,6,-1,IGN,Esri-World_Imagery2010/IGN04/IGN 2366-III/500K
"1818","0",Mina,Cantera Casa del Diablo (Diatomita),POINT(-67.030576848 -23.8399524),Cantera,Casa del Diablo,6,-1,IGN,IGN01/IGN04/IGN 2366-III 1990
"1819","0",Mina,"-1",POINT(-64.9128584329999 -24.5038376959999),"-1","-1",6,-1,IGN,Esri-World Imagery 2010
"1820","0",Mina,"-1",POINT(-64.9033881789999 -24.494081906),"-1","-1",6,-1,IGN,Esri-World Imagery 2010/IGN01
"1821","0",Mina,"-1",POINT(-64.9290803919999 -24.503298811),"-1","-1",6,-1,IGN,IGN01
"1822","0",Mina,"-1",POINT(-64.940009835 -24.503829066),"-1","-1",6,-1,IGN,IGN04
